,uid,artist,title,artist_uri,album_uri,item_uri,tags
520,159001,Sarah Louise,Rime,spotify:artist:2lGwVpVjE5WrnI4pP5Lu0y,spotify:album:4TAc01qF0dPwGX2yJlK07B,spotify:track:3m18Whpf55sKmNllgojXKl,"['american primitive', 'asheville indie', 'pastoral']"
521,125181,Jakub Ciupinski,The Architect's Brother,spotify:artist:6meHxdSCv7l1a4lAoagGnY,,,[]
522,153200,Tropic of Cancer,Plant Lilies at My Head,spotify:artist:3qFOpjNiYRuQNVl564TGgO,spotify:album:7L1AMScHIf0PvWtBQx28Kx,spotify:track:7s4M3lnX82mDh5gCumLcL1,"['electra', 'grave wave', 'new isolationism']"
523,105181,Philip Glass,Kundun: Selections,spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
524,159081,Jo Berger Myhre,Aviary,spotify:artist:2N72U43CKlDsbSYE6dwgAB,spotify:album:0k8wfVPg3WRS22Esg85QYc,spotify:track:4VQUxfR3vGxGF2ImWV1cGL,['norwegian contemporary jazz']
525,123403,Henryk Gorecki,"Symphony No. 3, Op. 36, ""Symphony of Sorrowful Songs"": 2. Lento e largo - tranquillissimo",spotify:artist:5PIshNx38qyLggwpqRhRRI,,,"['compositional ambient', 'contemporary classical', 'minimalism', 'polish contemporary classical']"
526,150062,Jenny Hval,The Seer,spotify:artist:5eerVxtb9lY9p6D7m89Bs7,spotify:album:5p1eGQtdHsCkQ0cmbj31Vt,spotify:track:1A7e8t8nXG0HP7enMNsRN3,"['art pop', 'chamber psych', 'electra', 'escape room', 'experimental pop', 'norwegian experimental']"
527,153470,Zoe Keating,Icefloe,spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,spotify:album:6SxIYaM1ZNLRbyPFNE3Aqi,spotify:track:4xrnMDH5iqfUCb7tN5Akze,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
528,147948,Johann Johannsson,Flight from the City,spotify:artist:3IpQziA6YwD53PQ5xbwgLF,spotify:album:1ZPtIPAHcNHgLuL0K6BzJN,spotify:track:3Sy6wgTNEp6vSgLs4EyXAf,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']"
529,150059,Public Service Broadcasting,The Race for Space,spotify:artist:6VsiDFMZJlJ053P1uO4A6h,spotify:album:65KwtzkJXw7oT819NFWmEP,spotify:track:3982V8R7oW3xyV8zASbCGG,['chamber psych']
530,131687,John Adams,Sri Moonshine,spotify:artist:35OhI7DSls022v9Bz9r0VZ,spotify:album:1pPKRQFMd7ZEOxtZDIvcg4,spotify:track:2WkoPhiXq9JQSGqYDnBrsF,"['american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']"
531,159079,Resina,Darwin's Finches,spotify:artist:4YwqIO2idfCdo4ZRpihMQY,spotify:album:5xvPVLE6qZtvhtu6bbqLrv,spotify:track:5tzZKoVV9hpCFw1zZJMtYe,['polish ambient']
532,149010,Explosions in the Sky,"So Long, Lonesome",spotify:artist:1uQWmt1OhuHGRKmZ2ZcL6p,spotify:album:2BkhGv48TtChjKBwkC67eo,spotify:track:74wvfHTVIQaBQ1KWRQaLWx,"['american post-rock', 'cinematic post-rock', 'compositional ambient', 'instrumental post-rock', 'melancholia', 'post-rock']"
533,158987,Nubya Garcia,La cumbia me esta llamando,spotify:artist:6O5k8LLRfDK8v9jj1GazAQ,spotify:album:7p1KmTe3TtMb7ojCYNmvpc,spotify:track:3QjXW080AfAEA5p4C2Wtfa,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
534,119233,Nicole Lizee,Jupiter Moon Menace,spotify:artist:1MptjdsblnMOvCPOEQk3EQ,spotify:album:5giA0CDqqfHcciUl0iY1o6,spotify:track:7e8uQAUh9fSo3fVlLSFhvA,['canadian classical']
535,123107,Son Lux,Beautiful Mechanical,spotify:artist:3kZdsaTYgaaolNxpnJ4iDe,spotify:album:02mYigeN4GeJY5vV2Rb5tq,spotify:track:0oJo4Wsh3NPfuOXPvliNVK,['abstract hip hop']
536,152733,Seabuckthorn,What the Shepherds Call Ghosts,spotify:artist:3kxi0eeXMMYrh31qPk3JAz,spotify:album:7GQfTR0YFStsLluLsYzu00,spotify:track:2IWwHhSjnA5UqZJsRLGHaz,['experimental folk']
537,152121,Fiona Brice,Berlin,spotify:artist:40qCY0kvzs74ToaYNJ58iT,spotify:album:4OpEx3Gx7k2tp3UZRVVfBC,spotify:track:5POT1CTYIdGRFNNCFch7nf,"['electra', 'theremin']"
538,148595,Agnes Obel,Stretch Your Eyes,spotify:artist:1rKrEdI6GKirxWHxIUPYms,spotify:album:78BjMfLH8YUXM6hbodHKmA,spotify:track:7fFMaTZvjkqsG9PJFAe6FX,['chamber pop']
539,150253,Qasim Naqvi,Aligned,spotify:artist:3HMjcIM1vwBifTgdYZlv6D,spotify:album:5Qf6rxM0KDsCdVcgoLWGhM,spotify:track:22pgFMlcfbWSplrVSPfA6I,[]
540,155804,Alev Lenz,Laura,spotify:artist:5AbBmL35b74Ywd0sqILIdg,spotify:album:4SJpz23YXWAnPsbbKEerVq,spotify:track:3UqH68xOzcE9tHeTuPjWuG,['turkish alternative']
541,158673,Moses Boyd,Y.O.Y.O,spotify:artist:1otDUlTEBjcyDQg6CkHRaV,spotify:album:4XRA7yDYWSkO5BMvZinESW,spotify:track:1WdLrtKO0nYFq6AYZeQXGm,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
542,153612,Christina Vantzou,At Dawn,spotify:artist:4CMC2nnStv4EENjKBSDpKR,spotify:album:34zrvcPKCD23KFMo8v0FEe,spotify:track:7oxhBiEowzLlttETXX3dy4,"['ambient', 'compositional ambient', 'drift', 'drone', 'electra', 'experimental ambient', 'fourth world', 'nu age']"
543,148588,Philip Glass,Glassworks: 6. Closing,spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
544,108323,Gavin Bryars,The Sinking of the Titanic,spotify:artist:0lVWTWT1YdiNwuW9Gv3mUF,spotify:album:2ylTZcVk1UbM8gDleA8aSs,spotify:track:1eoyw5S79bnNZK8p8UrE3t,"['bow pop', 'british contemporary classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']"
545,152650,Tigue,Dress Well,spotify:artist:0C25DkseSntxfJa6Dy1AY1,,,[]
546,153545,Mary Lattimore,It Feels Like Floating,spotify:artist:38MKhZmMRHAZRz8LqtKIBw,spotify:album:3htG3vw3Y9SZuoKFEvQ9FI,spotify:track:5P0cbDhsv6wCqyAqfhBxaW,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental ambient', 'fourth world', 'indie folk', 'jazz harp', 'pastoral']"
547,154450,Sam Gendel and Sam Wilkes,THEEM AND VARIATIONS,spotify:artist:3luuQQRuSBuDNnrkYvatnk,spotify:album:2hQ82KL32Rbb106rS9YdyZ,spotify:track:6NsebNtM4bSXiDPTZWHvNl,"['fourth world', 'indie jazz', 'indie soul']"
548,148455,Agnes Obel,Fuel to Fire [David Lynch Remix],spotify:artist:1rKrEdI6GKirxWHxIUPYms,spotify:album:7dT5E8IB9rm7w1oo4Ma13X,spotify:track:4m3Dy6IjsRkzVdvNK6EWRc,['chamber pop']
549,154449,Meg Baird & Mary Lattimore,Between Two Worlds,,,,[]
550,152049,Bill Frisell,Rambler,spotify:artist:3SONlwqLIP2GtaMh9pLYe5,spotify:album:1vkLfWBiL2wHMxdGpDCbPC,spotify:track:09AbZLx0X2GsRSXFgEpLKA,"['contemporary jazz', 'jazz', 'jazz fusion', 'jazz guitar']"
551,158665,Infinity Knives (Tariq Ravelomanana),"Thus Spoke My Father, The Coward",,,,[]
552,117386,Valgeir Sigurđsson,"Cold Ground, Hot II",spotify:artist:5AVGx9Dhw7OLeJ5at3Y19f,,,"['compositional ambient', 'icelandic classical', 'icelandic experimental']"
553,148786,Penguin Cafe,Solaris,spotify:artist:1xU7tQkYahN1eWbgEzoure,spotify:album:6c1wcFI9nxQlUFVz05tVxE,spotify:track:0jzl7YmRNTRNxsb0oDfd78,"['compositional ambient', 'neo-classical']"
554,151982,Cocteau Twins,Fifty-Fifty Clown,spotify:artist:5Wabl1lPdNOeIn0SQ5A1mp,spotify:album:5lEphbceIgaK1XxWeSrC9E,spotify:track:2vDC9iyQpY3EsioJD8pRiW,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze']"
555,146066,Kate Moore,Velvet,spotify:artist:4KBzgyUaq9VTIpRCMcFhL7,spotify:album:6LfJ8yDq5wLZjUcWGTvmMa,spotify:track:3J7t0Pu3r7esAPL4e61Pxk,['music hall']
556,152768,Henrik Schwarz,AlgoRhythm,spotify:artist:1ooAqaFu4Ac3BO2HpL4V2R,spotify:album:3pgsuLrkADNOcDhZzA7nuh,spotify:track:4MHcze1ExbGIR8GphxSQ0c,"['german house', 'microhouse', 'minimal tech house', 'minimal techno']"
557,154391,Kaija Saariaho,"Cloud Trio - I. Calmo, medtitato",spotify:artist:35ooFrlJDRGXeuI2fL70d3,,,"['avant-garde', 'contemporary classical', 'finnish contemporary classical', 'nordic contemporary classical', 'xenharmonic']"
558,117133,Bora Yoon,Sons Nouveaux,spotify:artist:2AvUgwVvxCbuZcVfPwUFTC,spotify:album:0r1GuamveJTF6g3z7ckBpt,spotify:track:58kn9MVrfRci1BLRiOYO26,[]
559,153556,BOTANY,Ory (Joyous Toil),spotify:artist:4X8xPTUQoC19tQjPG40M81,spotify:album:2KXqJeGEksWrj7aD35TEqr,spotify:track:0W3MnpseSbJ53cNeUAlFGK,[]
560,135546,Marcos Balter,Pessoa,spotify:artist:0rNAAMnuGPCPzE7Oa9z7W3,spotify:album:0tdtSCkPrISPsFfOfovW2U,spotify:track:7lmWdtF3yeiwJqmjYNbQUG,"['21st century classical', 'brazilian contemporary classical', 'latin classical']"
561,158662,Jason Moran,Follow the Light,spotify:artist:7g3iwvP459BN53F7CDxemI,,,"['contemporary jazz', 'jazz', 'jazz piano', 'modern jazz piano']"
562,152667,The Kraken Quartet,Chance The Dog (the song),spotify:artist:6r0Mr4NnZEnqalU86U1D6f,spotify:album:0ayGQlcKDvY4e2SIhMwSxi,spotify:track:6yPxTKVnd3a3uJlGKdmSbE,"['experimental percussion', 'instrumental math rock']"
563,144595,Philip Glass,"Einstein on the Beach: Trial 2, Prison (Ensemble)",spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
564,151785,Marielle V Jakobsons,Star Core,spotify:artist:3pJz5n3TUPEwLNyAD4VOKx,spotify:album:1Zc3V1Ou2RxA913Wx3muUd,spotify:track:4TvLoSzKeHk9L6QpM4VBkH,['electra']
565,151677,Colleen,Everyone Alive Wants Answers,spotify:artist:0mOPHkTHaD6cFTMODNBxA3,spotify:album:0W1pQKJAQvk1PUJoGp5vfO,spotify:track:2Jik5fXsBGqYin7PdiOar5,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental pop', 'folktronica', 'fourth world', 'neo-classical']"
566,119324,Johann Hieronymus Kapsburger,Kapsburger,,,,[]
567,151102,Anna Thorvaldsdottir,Aura,spotify:artist:192k4NRVUM23h3D8oDDzEC,spotify:album:0GmykQJ4d0QTWGcNHZc1of,spotify:track:5NdfruYl7cdF2GFKTOEoMc,"['21st century classical', 'icelandic classical']"
568,153472,Zoe Keating,Possible,spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,spotify:album:6SxIYaM1ZNLRbyPFNE3Aqi,spotify:track:4cCwRV8AodMEp97MB7EXm2,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
569,158671,Tomaga,REVERIE FOR FRAGILE HOUSEPLANTS,spotify:artist:22UtZr56I5MgK9Ru1QfUCj,spotify:album:5uU3uLAmcSsZUpTjNLu59H,spotify:track:2wA6lj5uEjfVVDflH5t3Ud,"['ambient', 'art pop', 'british industrial', 'chamber psych', 'compositional ambient', 'dark jazz', 'drone', 'electronica', 'experimental', 'experimental pop', 'fourth world', 'mandible', 'microhouse', 'outsider house']"
570,147108,Meredith Monk,On Behalf of Nature: Spider Web Anthem,spotify:artist:1WN9bXZmI41JB1tCmrSC3M,,,"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'experimental', 'experimental vocal', 'minimalism']"
571,153547,Mary Lattimore,Wawa By The Ocean,spotify:artist:38MKhZmMRHAZRz8LqtKIBw,spotify:album:3895niIXqzuC7o9NMmG7ao,spotify:track:7DqYDB4qI45OW8z8Hfw6Yn,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental ambient', 'fourth world', 'indie folk', 'jazz harp', 'pastoral']"
572,151016,Third Coast Percussion,Paddle to the Sea: The Lighthouse,spotify:artist:7aQZO27ByZmD9uWUgA1lJA,,,"['classical percussion', 'modern performance']"
573,152714,"Daniel Wohl, recomposer",Extra Pressure (Remix of Partita by Caroline Shaw),,,,[]
574,117384,Valgeir Sigurđsson,Draumaland,spotify:artist:5AVGx9Dhw7OLeJ5at3Y19f,spotify:album:6b3c9R9fLzeNmr3Mq588qm,spotify:track:1nt74pAE6jGBnSQMUExfeN,"['compositional ambient', 'icelandic classical', 'icelandic experimental']"
575,152251,Dustin O'Halloran,"An Ending, A Beginning",spotify:artist:6UEYawMcp2M4JFoXVOtZEq,spotify:album:1Va8CigySsDYYoQiRneEwb,spotify:track:321kAwKSTFjsQznjLpbfD9,"['compositional ambient', 'neo-classical']"
576,159017,Anna Meredith,The Vapours,spotify:artist:5zDUidkda0GoYHu2vMr3G2,spotify:album:1qVKTHX3HLFIi9PkTldCus,spotify:track:6y4tD2C4KeKj8krbCWP0H9,"['british contemporary classical', 'chamber psych', 'electra', 'etherpop', 'scottish electronic']"
577,152053,Philip Glass,Piano Concerto No. 3: Movement I,spotify:artist:69lxxQvsfAIoQbB20bEPFC,spotify:album:0QO9iPshTAlBinTwtft6Cc,spotify:track:5IZa0EqBWuaNFjw2abchTr,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
578,158520,Meriheini Luoto,Metsänpeitto X,spotify:artist:2HSrUu5gnGYED8x1ctChIA,spotify:album:4QVzzygQZBBIU998VorPGr,spotify:track:0cN5iYifVDvEuT269kAS30,"['finnish contemporary classical', 'finnish experimental']"
579,134749,Caleb Burhans,The Things Left Unsaid,spotify:artist:3962g9Dfd93mJSVy1D37LF,spotify:album:2eDxdB3n1ah2NOc6yjoZus,spotify:track:3unXwWwUUHDCjmkHv8uCuz,"['21st century classical', 'american 21st century classical']"
580,153599,Olafur Arnalds,re:member,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,spotify:album:6JpQGIi2he6iskzR4aLwPG,spotify:track:6wUU6ff7O1jlE4NOrv01gI,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']"
581,154051,Thom Yorke,The Universe Is Indifferent,spotify:artist:4CvTDPKA6W06DRfBnZKrau,spotify:album:2UehMLybYgLuuNHRNJpbCB,spotify:track:4F3fsYWLVocXFzbpmHQY2Z,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'oxford indie']"
582,153459,Duncan Bellamy,Endless,,,,[]
583,138173,Nicole Lizee,"Death to Kosmische (Live from the Greene Space on March 24, 2014)",spotify:artist:1MptjdsblnMOvCPOEQk3EQ,,,['canadian classical']
584,153384,Motion Graphics,Anyware,spotify:artist:0vmZnQdyuSYbU9F61oApmi,spotify:album:6pB6PQ1biJp8MFlUMTabEn,spotify:track:54N1270EYuV6S600r2iiHZ,['collage pop']
585,158674,Moses Boyd,Stranger Than Fiction,spotify:artist:1otDUlTEBjcyDQg6CkHRaV,spotify:album:4XRA7yDYWSkO5BMvZinESW,spotify:track:26b7DkpsVvOSnHgFnHJ4RV,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
586,152790,Steve Reich,"Tehillim: II: Psalm 34: 13-15 ""Mihaish heychahfaytz chayyim""",spotify:artist:1aVONoJ0EM97BB26etc1vo,spotify:album:6usDvKRoUQ5CmBENjGz1pq,spotify:track:1KIfXS8jco6i3shn8S0XNZ,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
587,106975,Okkyung Lee,Sky,spotify:artist:0fVfcPcdnLfSeH0ZAAEeCQ,,,"['cello', 'electra', 'free improvisation', 'korean experimental', 'modern cello', 'tzadik']"
588,138747,Richard Carrick,Sinking,spotify:artist:3lnuby6eqxTdJ3RsjEsqe0,spotify:album:5C0qBjXAuCQJ4vPvgMdt0C,spotify:track:4DJSq4p3rryk4SJx93aGn7,['experimental classical']
589,148141,Kaitlyn Aurelia Smith,Envelop,spotify:artist:6P86FLVAK4sxu8OhyQJBvH,spotify:album:4TRKhrBtgzRO8XcoKbj4DZ,spotify:track:13OebIl9om2hu2D1SUgQy3,"['ambient', 'art pop', 'chamber psych', 'compositional ambient', 'drone', 'electra', 'electronica', 'experimental ambient', 'fluxwork', 'fourth world', 'microhouse', 'modular synth']"
590,135181,Daniel Bjarnason,Emergence,spotify:artist:5kUBSTaVz7OFpuyHDSbQon,spotify:album:2Exgfmon4d4bbj7ACPw9DT,spotify:track:6FHkSeo3SGbeTtI1DcK4kT,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental']"
591,137784,Ryan Francis,"Etudes for Piano, 6. Loop",spotify:artist:3T3QXAsHWGaiuLechnSv3a,,,[]
592,144597,Colin Stetson,From No Part of Me Could I Summon a Voice,spotify:artist:4G6HhUUQ1LgyYnA2WJppf8,spotify:album:56rcjS8EZIWTXCbk1V2NBI,spotify:track:6CtuREIQFKizv4Au1bXTra,"['dark jazz', 'soundtrack']"
593,116415,Nils Frahm,Said and Done,spotify:artist:5gqhueRUZEa7VDnQt4HODp,spotify:album:0DFbQjp468sMiIMTrZdr5w,spotify:track:2X4Cj5zIdnav7767iPiDou,"['compositional ambient', 'electronica', 'neo-classical', 'neoclassical darkwave']"
594,124284,Jherek Bischoff,Cistern 1 VRSN2,spotify:artist:5zpiyNX3wozQrDnNz49rsR,,,['post-minimalism']
595,121194,Nick Zammuto,Fast Pasture,spotify:artist:2NPYeG0OjvRTOD6fRvCTQs,spotify:album:3zQ3NG4GorKbgSdCvdykfY,spotify:track:2WpnwZMWmiXJVgIK9k4UST,[]
596,158668,Infinity Knives (Tariq Ravelomanana),Death of a Hip Hop Dancer,,,,[]
597,149427,Philip Glass,Akhnaten: Hymn To The Sun,spotify:artist:69lxxQvsfAIoQbB20bEPFC,spotify:album:71mEAwJzpMBXLszdMTDdOk,spotify:track:2HvMRoelnVGNm6Fo07rLxW,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
598,153933,Tim Hecker,This Life,spotify:artist:1qiwaJwjKod5WhcYZ76O1B,spotify:album:4TU8d9DGafZZiyN7peC4sl,spotify:track:1uRY1NnU0Z2x9apQ4do6JJ,"['ambient', 'art pop', 'canadian experimental', 'compositional ambient', 'dream pop', 'drift', 'drone', 'electronica', 'experimental', 'fourth world', 'intelligent dance music', 'microhouse', 'new isolationism', 'warm drone']"
599,141172,Florent Ghys,"No Lemon, No Melon",spotify:artist:0ddYZKWa4Whrlmbzh8WUf2,spotify:album:7KKtMQyLRVojBM7308scxw,spotify:track:042xzkColGxm24gkcgJ5lS,['post-minimalism']
600,153354,Dan Deacon,Rat Film: Pelican,spotify:artist:5Z3IWpvwOvoaWodujHw7xh,,,"['art pop', 'baltimore indie', 'indie rock', 'indietronica']"
601,153828,Padma Newsome,Cloud Theory,spotify:artist:20kY0Skr7ER4g4L7mxkafe,spotify:album:5Bd4x45y3gt4sAXBdzr3Io,spotify:track:6ysrtaxuFPzXXfoEkxBwKE,[]
602,149277,Mary Lattimore,The Quiet at Night,spotify:artist:38MKhZmMRHAZRz8LqtKIBw,spotify:album:2PLJneMiP3ADrN6hD9hfjL,spotify:track:7vXNtGqGhGh1w8zdcxLZMG,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental ambient', 'fourth world', 'indie folk', 'jazz harp', 'pastoral']"
603,148309,The Books,Cello Song,spotify:artist:4UvhuGdFf75Cfan7lEU1J1,spotify:album:4naPotuOdRMQga4C8ZAm2C,spotify:track:55Q6Pf0xufUM8MEjbqEfcp,"['art pop', 'collage pop', 'folktronica', 'indie rock']"
604,153521,Gregory Beyer,"Berimbau Trio no. 1, ""Harmonia""",spotify:artist:6gCIJtel9pwkDPPVJC6f3m,,,[]
605,148628,Ballaké Sissoko & Vincent Segal,Oscarine,spotify:artist:5qmoV5EABqFyOeiFW41igv,,,"['malian blues', 'world']"
606,158672,Tomaga,INTIMATE IMMENSITY,spotify:artist:22UtZr56I5MgK9Ru1QfUCj,spotify:album:5uU3uLAmcSsZUpTjNLu59H,spotify:track:11sC0rKY4O7CYfEk551Ee5,"['ambient', 'art pop', 'british industrial', 'chamber psych', 'compositional ambient', 'dark jazz', 'drone', 'electronica', 'experimental', 'experimental pop', 'fourth world', 'mandible', 'microhouse', 'outsider house']"
607,114204,Gyorgy Ligeti,Etudes for Piano (adapted for player piano) X. Der Zauberlehrling,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,,,"['avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'hungarian contemporary classical', 'laboratorio']"
608,153646,Thom Yorke,Suspirium,spotify:artist:4CvTDPKA6W06DRfBnZKrau,spotify:album:2UehMLybYgLuuNHRNJpbCB,spotify:track:4Y1igB1GDncJvt7ezbV3cW,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'oxford indie']"
609,139738,Francesco Tristano,A Soft Shell Groove,spotify:artist:19CMctG8DNWO0rHPE98ujj,spotify:album:79r2lzRxFjUGmjC4LNqhT2,spotify:track:2HmJC4u4U79EgXlI0yc73E,['neo-classical']
610,143698,Son Lux,To Love,spotify:artist:3kZdsaTYgaaolNxpnJ4iDe,,,['abstract hip hop']
611,153375,Jon Hopkins,Feel First Life,spotify:artist:7yxi31szvlbwvKq9dYOmFI,spotify:album:1nvzBC1M3dlCMIxfUCBhlO,spotify:track:4esxro8J1rbsalCPb0yrgC,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music', 'post-rock']"
612,100295,Mark Dancigers,Cloudbank,spotify:artist:75M2i9ki5rFuSPFUn877hB,spotify:album:3zv9w78R2HdFDrK3hbH0vl,spotify:track:0JpFcu190dQVmWlTTiEX0j,['american 21st century classical']
613,148789,Penguin Cafe,Moonbo,spotify:artist:6rAZ6OYwAXqykSlPxqGy8E,,,"['art rock', 'bow pop', 'compositional ambient']"
614,134731,Conrad Tao,vestiges: upon ripping perforated pages,spotify:artist:2dPekep1dbMenBmTdICS5r,spotify:album:2XNdPvv21pJtzKkg3vZW1I,spotify:track:7kBainAMcuGUDRonjysm7A,['american classical piano']
615,136808,Ólafur Arnalds,Another Happy Day: Poland,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,,,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']"
616,148838,Julianna Barwick,Crystal Lake,spotify:artist:0HWfFWL4vVrbaBQqxVCwCi,spotify:album:2CXMjx34NYlVRCFH1MsOku,spotify:track:6eui1E5p7rja185cKIPwP7,"['ambient', 'ambient pop', 'art pop', 'chamber psych', 'compositional ambient', 'dream pop', 'drone', 'electra', 'experimental pop', 'fourth world', 'melancholia', 'post-rock']"
617,110746,Nico Muhly,Flexible Music,spotify:artist:2vObsQCPsbVfkqHlQOu2zc,spotify:album:0n54QSBGRYunG54Dx4KjpA,spotify:track:3tHJQMGZvhS06QKC54SSKR,"['21st century classical', 'american 21st century classical', 'compositional ambient', 'experimental classical', 'post-minimalism']"
618,158664,Jason Moran,How much more terrible was the Night,spotify:artist:7g3iwvP459BN53F7CDxemI,,,"['contemporary jazz', 'jazz', 'jazz piano', 'modern jazz piano']"
619,148197,Johann Johannsson,Arrival: Heptapod B,spotify:artist:3IpQziA6YwD53PQ5xbwgLF,,,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']"
620,149999,Oneohtrix Point Never,Problem Areas,spotify:artist:2wPDbhaGXCqROrVmwDdCrK,spotify:album:68PRq4zj7YXMwiUq6FNGvR,spotify:track:4SuXxBnQeiKhoKO8udCAST,"['ambient', 'art pop', 'chillwave', 'deconstructed club', 'dream pop', 'drone', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'fourth world', 'hauntology', 'intelligent dance music', 'microhouse', 'outsider house', 'vaporwave']"
621,148512,Philip Glass,"String Quartet No. 3, ""Mishima,"" mvt. V: Mishima/Closing",spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
622,153526,Kamasi Washington,Fists of Fury,spotify:artist:6HQYnRM4OzToCYPpVBInuU,spotify:album:6f3h8jHeXY6I6qduBrK3eK,spotify:track:186zi6pmNhtYzHBWUX5Opa,"['afrofuturism', 'contemporary jazz', 'indie jazz', 'jazz', 'jazz saxophone']"
623,136931,Massive Attack,Danny the Dog: Two Rocks and a Cup of Water,spotify:artist:6FXMGgJwohJLUSr5nVlf9X,,,"['big beat', 'downtempo', 'electronica', 'trip hop']"
624,146237,Jherek Bischoff,The Sea's Son,spotify:artist:5zpiyNX3wozQrDnNz49rsR,spotify:album:4F4csOdZhdgd4fXLnTyjV2,spotify:track:6OYRx7RatS73Wrzjxu94Sp,['post-minimalism']
625,150046,Dexter Story,Eastern Prayer ft. Nia Andrews,spotify:artist:058MysjRT4fJ9XKLqXcizq,,,['ethio-jazz']
626,153502,Ben Lamar Gay,Miss Nealie Burns,spotify:artist:4ITyby2i26NhM69kXNpIdR,spotify:album:46JSWUNhEmjWdOQ1kcnaU1,spotify:track:4q5nlDTsFd4MZXsEd0QdMW,"['experimental jazz', 'indie folk', 'indie jazz']"
627,152268,Zeena Parkins,Coda,spotify:artist:3KI6JsmaN8xyYUq8Tf9Lle,spotify:album:65oTe1oBQzDAmlQGo8Cf5S,spotify:track:1iYGx4QqSDE7UEvwS8hjGb,"['free improvisation', 'jazz harp', 'laboratorio', 'tzadik']"
628,158660,Héloďse Werner,coronasolfčge for 6,,,,[]
629,153877,The Cradle,Bag of Holding,spotify:artist:3DivZQQ3ASIKTcEgG397ry,spotify:album:2nlK9qCPY59DkbZ7kb9Qd1,spotify:track:24oYTpJiqVOyU1tW9UxB6B,['small room']
630,129850,Ben Frost & Daniel Bjarnason,Reyja,,,,[]
631,148798,Zammuto,Smolt,spotify:artist:1aolDYgNWRTDQWUZ8C7jZu,spotify:album:3tjeakbcyy8YGjuJ88S1dX,spotify:track:7DcX6tjP2nVpgLAm2iC4ei,"['glitch pop', 'vermont indie']"
632,153527,Gregory Beyer,"Berimbau Quartet no 1, ""Chip""",spotify:artist:6gCIJtel9pwkDPPVJC6f3m,,,[]
633,153021,Masayoshi Fujita,Spaceship Magical,spotify:artist:6rp6bzwzVN7UtQVO6ld2vT,spotify:album:23MN1RaBTnzLNCTCGS1pcz,spotify:track:0K0DKQmm3QpCvfoSBMYqpv,"['ambient', 'experimental ambient', 'fourth world', 'j-ambient']"
634,152101,Eva Quartet,"Sto Si Sednala, Done",spotify:artist:09wpqIzmtgm7WeqFTC0Cex,spotify:album:2oCKqfvJ0eIPpNcVnvHnMf,spotify:track:2za1GJV2xzEFGg1m3pEgdf,['bulgarian folk']
